Year,OSHPD ID,Facility Name,Type of Control,County Name,Principal Diagnosis Group,Count
2011,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Blood/Blood-forming Organs,90
2011,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Psychoses & Neurosis,114
2011,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Nervous & Sensory Systems,292
2011,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Circulatory,1780
2011,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Respiratory,594
2011,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Digestive,1216
2011,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Genitourinary,530
2011,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,All Pregnancies,36
2011,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Skin Disorders,163
2011,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Musculoskeletal,1693
2011,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Congenital Anomalies (Birth Defects),53
2011,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Symptoms,293
2011,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Injuries/Drugs/Complications,1320
2011,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Other Reasons for Health Services,74
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Infections,1015
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Neoplasms,748
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Endocrine/Metabolism,387
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Blood/Blood-forming Organs,147
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Psychoses & Neurosis,118
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Nervous & Sensory Systems,233
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Circulatory,5358
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Respiratory,969
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Digestive,1108
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Genitourinary,707
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,All Pregnancies,3299
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Skin Disorders,248
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Musculoskeletal,1179
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Congenital Anomalies (Birth Defects),64
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Perinatal Disorders,9
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Symptoms,724
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Injuries/Drugs/Complications,1085
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Other Reasons for Health Services,925
2011,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Births,3042
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Infections,2136
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Neoplasms,1173
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Endocrine/Metabolism,712
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Blood/Blood-forming Organs,218
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Psychoses & Neurosis,451
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Nervous & Sensory Systems,505
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Circulatory,3055
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Respiratory,1963
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Digestive,1717
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Genitourinary,932
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,All Pregnancies,2724
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Skin Disorders,345
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Musculoskeletal,910
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Congenital Anomalies (Birth Defects),24
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Perinatal Disorders,157
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Symptoms,886
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Injuries/Drugs/Complications,2469
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Other Reasons for Health Services,145
2011,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Births,2487
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Infections,943
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Neoplasms,299
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Endocrine/Metabolism,523
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Blood/Blood-forming Organs,93
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Psychoses & Neurosis,86
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Nervous & Sensory Systems,166
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Circulatory,1031
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Respiratory,853
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Digestive,1003
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Genitourinary,344
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,All Pregnancies,1289
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Skin Disorders,156
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Musculoskeletal,726
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Congenital Anomalies (Birth Defects),2
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Perinatal Disorders,39
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Symptoms,371
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Injuries/Drugs/Complications,530
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Other Reasons for Health Services,451
2011,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Births,1136
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Infections,1683
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Neoplasms,2164
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Endocrine/Metabolism,1181
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Blood/Blood-forming Organs,476
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Psychoses & Neurosis,269
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Nervous & Sensory Systems,709
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Circulatory,3838
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Respiratory,1903
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Digestive,2364
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Genitourinary,1057
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,All Pregnancies,2317
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Skin Disorders,580
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Musculoskeletal,1676
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Congenital Anomalies (Birth Defects),433
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Perinatal Disorders,220
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Symptoms,1175
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Injuries/Drugs/Complications,5435
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Other Reasons for Health Services,1025
2011,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Births,1983
2011,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Infections,1248
2011,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Neoplasms,1044
2011,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Endocrine/Metabolism,636
2011,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Blood/Blood-forming Organs,117
2011,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Psychoses & Neurosis,197
2011,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Nervous & Sensory Systems,324
2011,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Circulatory,1225
2011,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Respiratory,807
2011,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Digestive,1535
2011,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Genitourinary,534
2011,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,All Pregnancies,25
2011,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Skin Disorders,306
2011,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Musculoskeletal,1902
2011,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Congenital Anomalies (Birth Defects),17
2011,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Symptoms,435
2011,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Injuries/Drugs/Complications,1460
2011,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Other Reasons for Health Services,659
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Infections,733
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Neoplasms,570
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Endocrine/Metabolism,488
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Blood/Blood-forming Organs,213
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Psychoses & Neurosis,88
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Nervous & Sensory Systems,444
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Circulatory,2876
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Respiratory,1123
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Digestive,1039
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Genitourinary,779
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,All Pregnancies,5907
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Skin Disorders,247
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Musculoskeletal,290
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Congenital Anomalies (Birth Defects),377
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Perinatal Disorders,330
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Symptoms,720
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Injuries/Drugs/Complications,903
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Other Reasons for Health Services,328
2011,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Births,5387
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Infections,1073
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Neoplasms,529
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Endocrine/Metabolism,440
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Blood/Blood-forming Organs,80
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Psychoses & Neurosis,64
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Nervous & Sensory Systems,141
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Circulatory,1625
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Respiratory,958
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Digestive,1344
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Genitourinary,617
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,All Pregnancies,2637
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Skin Disorders,238
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Musculoskeletal,631
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Congenital Anomalies (Birth Defects),20
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Perinatal Disorders,199
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Symptoms,211
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Injuries/Drugs/Complications,1662
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Other Reasons for Health Services,57
2011,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Births,2408
2011,342392,SIERRA VISTA HOSPITAL,Investor,SACRAMENTO,Endocrine/Metabolism,1
2011,342392,SIERRA VISTA HOSPITAL,Investor,SACRAMENTO,Psychoses & Neurosis,5050
2011,342392,SIERRA VISTA HOSPITAL,Investor,SACRAMENTO,All Pregnancies,23
2011,342392,SIERRA VISTA HOSPITAL,Investor,SACRAMENTO,Symptoms,1
2011,342392,SIERRA VISTA HOSPITAL,Investor,SACRAMENTO,Other Reasons for Health Services,2
2011,344011,SACRAMENTO COUNTY MENTAL HEALTH TREATMENT CENTER,City/County,SACRAMENTO,Psychoses & Neurosis,1837
2011,344011,SACRAMENTO COUNTY MENTAL HEALTH TREATMENT CENTER,City/County,SACRAMENTO,Symptoms,1
2011,344011,SACRAMENTO COUNTY MENTAL HEALTH TREATMENT CENTER,City/County,SACRAMENTO,Other Reasons for Health Services,3
2011,344017,SUTTER CENTER FOR PSYCHIATRY,Non-Profit,SACRAMENTO,Endocrine/Metabolism,1
2011,344017,SUTTER CENTER FOR PSYCHIATRY,Non-Profit,SACRAMENTO,Psychoses & Neurosis,2269
2011,344017,SUTTER CENTER FOR PSYCHIATRY,Non-Profit,SACRAMENTO,Nervous & Sensory Systems,1
2011,344017,SUTTER CENTER FOR PSYCHIATRY,Non-Profit,SACRAMENTO,Other Reasons for Health Services,4
2011,344021,HERITAGE OAKS HOSPITAL,Investor,SACRAMENTO,Endocrine/Metabolism,1
2011,344021,HERITAGE OAKS HOSPITAL,Investor,SACRAMENTO,Psychoses & Neurosis,3858
2011,344021,HERITAGE OAKS HOSPITAL,Investor,SACRAMENTO,Circulatory,1
2011,344021,HERITAGE OAKS HOSPITAL,Investor,SACRAMENTO,Musculoskeletal,1
2011,344021,HERITAGE OAKS HOSPITAL,Investor,SACRAMENTO,Symptoms,1
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Infections,742
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Neoplasms,177
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Endocrine/Metabolism,170
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Blood/Blood-forming Organs,66
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Psychoses & Neurosis,94
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Nervous & Sensory Systems,100
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Circulatory,550
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Respiratory,389
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Digestive,806
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Genitourinary,342
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,All Pregnancies,1021
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Skin Disorders,125
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Musculoskeletal,335
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Congenital Anomalies (Birth Defects),4
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Symptoms,227
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Injuries/Drugs/Complications,424
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Other Reasons for Health Services,18
2011,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Births,960
2011,344035,KINDRED HOSPITAL - SACRAMENTO,Investor,SACRAMENTO,Infections,55
2011,344035,KINDRED HOSPITAL - SACRAMENTO,Investor,SACRAMENTO,Neoplasms,1
2011,344035,KINDRED HOSPITAL - SACRAMENTO,Investor,SACRAMENTO,Endocrine/Metabolism,5
2011,344035,KINDRED HOSPITAL - SACRAMENTO,Investor,SACRAMENTO,Nervous & Sensory Systems,4
2011,344035,KINDRED HOSPITAL - SACRAMENTO,Investor,SACRAMENTO,Circulatory,10
2011,344035,KINDRED HOSPITAL - SACRAMENTO,Investor,SACRAMENTO,Respiratory,212
2011,344035,KINDRED HOSPITAL - SACRAMENTO,Investor,SACRAMENTO,Digestive,8
2011,344035,KINDRED HOSPITAL - SACRAMENTO,Investor,SACRAMENTO,Genitourinary,1
2011,344035,KINDRED HOSPITAL - SACRAMENTO,Investor,SACRAMENTO,Skin Disorders,15
2011,344035,KINDRED HOSPITAL - SACRAMENTO,Investor,SACRAMENTO,Musculoskeletal,9
2011,344035,KINDRED HOSPITAL - SACRAMENTO,Investor,SACRAMENTO,Injuries/Drugs/Complications,24
2011,344035,KINDRED HOSPITAL - SACRAMENTO,Investor,SACRAMENTO,Other Reasons for Health Services,6
2011,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Infections,4
2011,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Neoplasms,15
2011,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Endocrine/Metabolism,4
2011,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Nervous & Sensory Systems,23
2011,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Circulatory,1
2011,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Respiratory,1
2011,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Digestive,16
2011,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Genitourinary,17
2011,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Skin Disorders,222
2011,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Musculoskeletal,273
2011,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Congenital Anomalies (Birth Defects),164
2011,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Perinatal Disorders,7
2011,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Symptoms,5
2011,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Injuries/Drugs/Complications,256
2011,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Other Reasons for Health Services,72
2011,344170,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL,Investor,SACRAMENTO,Psychoses & Neurosis,537
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Infections,117
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Neoplasms,59
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Endocrine/Metabolism,127
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Blood/Blood-forming Organs,32
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Psychoses & Neurosis,24
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Nervous & Sensory Systems,28
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Circulatory,299
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Respiratory,281
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Digestive,416
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Genitourinary,156
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,All Pregnancies,486
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Skin Disorders,81
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Musculoskeletal,45
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Perinatal Disorders,8
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Symptoms,165
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Injuries/Drugs/Complications,166
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Other Reasons for Health Services,227
2011,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Births,435
2011,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Infections,161
2011,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Neoplasms,34
2011,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Endocrine/Metabolism,128
2011,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Blood/Blood-forming Organs,49
2011,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Psychoses & Neurosis,13
2011,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Nervous & Sensory Systems,51
2011,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Circulatory,513
2011,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Respiratory,298
2011,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Digestive,308
2011,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Genitourinary,99
2011,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,All Pregnancies,274
2011,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Skin Disorders,45
2011,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Musculoskeletal,34
2011,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Symptoms,126
2011,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Injuries/Drugs/Complications,78
2011,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Other Reasons for Health Services,1
2011,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Births,190
2011,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Infections,8
2011,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Neoplasms,5
2011,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Endocrine/Metabolism,12
2011,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Blood/Blood-forming Organs,4
2011,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Psychoses & Neurosis,5
2011,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Nervous & Sensory Systems,6
2011,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Circulatory,29
2011,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Respiratory,72
2011,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Digestive,76
2011,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Genitourinary,18
